"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"CGB7",11.2780090018116,1.12985907711948,0.510022965624287,2.21531019830938,0.0267387803347021,0.034943400764574
"RASGEF1C",16.5311663759571,1.34051908621527,0.436340808608804,3.07218362290999,0.00212498961848208,0.00307794065434252
"DHRS2",18.1131285320401,1.14982047748129,0.445679264977128,2.57992814079043,0.00988208761378099,0.0135079543255702
"CDA",15.8960644336292,1.00077856102754,0.43887847488169,2.28030905661828,0.0225893650425322,0.0297308459192072
"ARL14EPL",8.02066564076008,-1.30648109613302,0.623164994048539,-2.09652517168071,0.0360356293761713,0.0464145232024126
"BARX1",15.1510388199023,1.08556862260605,0.458257478871683,2.36890541378381,0.0178408154159711,0.0237543243521722
"RPRML",16.9557210276718,1.22252421763181,0.424948861226281,2.87687373512181,0.00401636269385528,0.00568753017933083
"BIRC7",24.4723771447802,1.34089448728126,0.360326027653939,3.72133674609004,0.000198170963542935,0.000313107803252565
"HPCA",22.5240861369514,1.36178563568503,0.401648427257287,3.3904916421164,0.000697673818234102,0.00105337667411973
"TBX1",22.0721610556904,0.88581364857825,0.386701729204705,2.2906896496171,0.0219813696841754,0.0289758320744046
"SLC38A3",23.1254316595883,0.969461773848772,0.408419426218287,2.37369163074683,0.017611251769099,0.0234579232571631
"OXCT2",17.3577011191363,1.05400525285443,0.434659207622564,2.42490032275971,0.015312590409708,0.0205196310790538
"PRODH",21.3876287273258,1.39636437704862,0.388248485998554,3.59657391440239,0.000322435992606388,0.00050100222536297
"LRRC46",22.8346468810705,1.81125088949299,0.407810172665169,4.4414068380293,8.93726390576016e-06,1.54774243190954e-05
"SYCE1L",16.1316273688163,1.61147209386014,0.468288387094895,3.44119593453337,0.000579148989521774,0.000882814780121201
"LOC124904248",16.1366173909641,1.03743653584792,0.45535277602327,2.27831384911751,0.0227078851142671,0.0298722748638527
"PTGES3L-AARSD1",11.8077948428392,1.70895636001586,0.516990101515938,3.30558816310948,0.000947772817441288,0.00141500395977826
"ANKS1B",22.7106737180842,2.55486351040073,0.392773200469344,6.50467880025368,7.78595598049721e-11,1.77684570136398e-10
"LRRC24",28.7158187154193,1.02473098983608,0.392439131644482,2.61118453081382,0.00902291923159252,0.0123836975242178
"LY6G5C",22.1607441552407,1.29864126106789,0.396498722300921,3.27527224686058,0.00105560191979838,0.00156680755488103
"NT5M",26.9527794750556,1.28902969965989,0.361132768300677,3.56940663602881,0.000357790699013289,0.000554277937737054
"PPM1J",22.2713862934652,1.36915085935253,0.384610934718554,3.55983342063435,0.000371090110577759,0.00057415626666403
"PADI4",12.3849411891363,1.08503588312406,0.471101670239754,2.30318835968437,0.021268247475,0.0280769149467072
"RASL10A",13.9677205668555,1.55189545630565,0.493935758772694,3.14189735961155,0.00167856868083157,0.00244866080604073
"SHC2",12.9030754195753,1.17510669276929,0.481925312608144,2.43835852159268,0.0147541328212343,0.0198007502206247
"FAM166C",12.669582266552,1.15763932046829,0.500103090973086,2.31480137068498,0.0206238048928756,0.0272714975375821
"VWCE",11.8057394777071,1.07394182642885,0.497430171072392,2.1589800717427,0.030851713023003,0.0400431626152243
"EPS8L1",23.0765582686546,1.0004595998136,0.368238176462078,2.71688180032204,0.00659001379079359,0.00914124896635202
"PCDH12",26.2672905807767,0.869213139764657,0.361925928995713,2.40163268262261,0.0163220886442162,0.0218096317087849
"HAND2",18.1102989228423,1.01360292917361,0.409976031121181,2.47234680135241,0.013422923120998,0.0181150424886639
"NAPSA",14.3045172095946,1.22466714570873,0.473082674028984,2.5886958304326,0.00963401506755272,0.0131848796175397
"GDPD3",14.9481206548777,1.37739719223901,0.458313825983543,3.0053581501346,0.00265268294446538,0.00380755607412578
"TEPP",21.4378620726328,1.08538905439381,0.367066129732104,2.95693055413736,0.00310718090548111,0.0044363419421426
"KLC3",20.2309729501077,1.26099905641879,0.40292768297784,3.12959151155703,0.00175049539032697,0.00255082981811164
"LOC128966726",27.0147632643928,1.56215747822168,0.366001519564962,4.26817211053795,1.97081247877475e-05,3.34060756760049e-05
"CIDEC",22.1959220244303,1.40657053697228,0.389017227122357,3.61570243913612,0.000299534288601912,0.000466814317258965
"GAL3ST4",22.054649055811,1.48003407685464,0.421797355803061,3.50887471552969,0.000450006829303797,0.000691817604467157
"PBX4",23.5518198641639,1.27844600523212,0.370969437187287,3.44623000462081,0.000568466299210536,0.000867216215326717
"AK8",23.184329479536,1.32043149561083,0.38743318974234,3.4081527617419,0.000654042684196206,0.000991269676620226
"SEPTIN14",8.382684178571,-1.78467486409594,0.626145823719331,-2.85025436007047,0.00436842786200355,0.00616539249058227
"LOC124904583",24.1694345896874,1.96068996752591,0.381237805228243,5.14295786156901,2.70446299525943e-07,5.11887773713691e-07
"GRIK5",21.7780459595496,0.994117986592919,0.396158867148515,2.50939223889753,0.0120939109680755,0.0163935634518059
"ALPL",22.4987952071395,1.13657151911114,0.373252588497294,3.04504658276303,0.00232644273642615,0.00335820628509456
"BDKRB1",22.9943980566233,0.878388700246257,0.371899206495913,2.36189990433849,0.0181815505206041,0.0241865320306115
"AKR7A3",13.7402666165755,1.07277375199772,0.503358007290245,2.131234104674,0.0330698606645291,0.0427627973056278
