"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"RAB33B",169.681213851853,-1.23724635086846,0.154328893387219,2.316351856954e-16,6.82520000452552e-16
"ZNF354B",185.669651525671,-1.46945650313817,0.14842067016561,4.49318576607966e-24,1.84216523011969e-23
"DTWD2",203.954661147501,-1.00382998334639,0.126904261570962,9.57778113166733e-16,2.74834480464698e-15
"SLIT2",177.620636021974,-1.13326893225676,0.132866847721453,4.13998412896915e-18,1.31515119353441e-17
"ZNF347",185.332895511959,-1.00211702140004,0.133579199585772,2.33746346492865e-14,6.31035677664502e-14
"TMOD2",187.809796741444,-1.10237820420283,0.128413412839002,2.75903862582647e-18,8.83114757877741e-18
"CITED4",415.752929496757,1.02800159999403,0.126509649626958,1.57654660237203e-16,4.69245054643405e-16
"ZNF66",172.981956107007,-1.46852378089816,0.144202523321454,2.56892060271396e-25,1.11449219335608e-24
"NBEA",154.136008680464,-1.6977358130167,0.153621039337101,9.51647080874514e-30,5.01099346290437e-29
"DMD",187.044220360894,-1.33320550183288,0.142711387310226,1.57775210690783e-21,5.76800194837871e-21
"DCXR",468.117525532024,1.32970142924131,0.123631180519973,9.62331325397746e-28,4.63518916310916e-27
"PIDD1",420.806671938013,1.07879421684442,0.0957217694921919,6.004985034485e-30,3.19060617672499e-29
"ZNF486",186.395012422061,-1.17786942535629,0.1433819895494,5.32615762752388e-17,1.61229717778475e-16
"PNMA2",196.652752684685,-1.05406320501209,0.124639734282462,9.24992809384821e-18,2.8894789263083e-17
"SCNM1",491.837176548717,1.25447987761699,0.0957221623911043,6.61904349696576e-40,5.56090269150808e-39
"COQ4",381.560758037379,1.02806912865674,0.108286328091737,7.98674483659651e-22,2.96467664885504e-21
"ISG20",425.759283937237,1.25226424803568,0.0961284066170361,1.86547155599112e-39,1.5366523171102e-38
"MFAP2",398.661416420836,1.18591307229622,0.0988344216538891,9.18405644794638e-34,5.82404631769489e-33
"AFG1L",179.265176784122,-1.20633054595144,0.132315740032651,1.82551276597794e-20,6.38338457743282e-20
"SFMBT2",182.410472787528,-1.14586689444982,0.13467316967024,4.80714257112133e-18,1.52314554923044e-17
"TST",477.732326368807,1.06285746502649,0.0970503329811898,2.19723463916945e-28,1.09504853685592e-27
"JAK2",189.985265345966,-1.31099490312098,0.147104037513607,8.85522357498259e-20,3.00765719461233e-19
"JRKL",174.590290216001,-1.3456447945605,0.138771650211262,5.03098555469926e-23,1.97394176036021e-22
"S100A1",371.698513162941,1.21408205880757,0.105508688317983,2.88896002591291e-31,1.63469611524938e-30
"CTXN1",411.108298109798,1.21238115431751,0.10416450126481,6.22085545350703e-32,3.60617301321591e-31
"LMLN",209.900662152842,-1.00219297675371,0.120613941377725,3.61918526799598e-17,1.10100541467358e-16
"FAM169A",138.761679757796,-2.22089883458176,0.17174282518665,2.41173938913596e-41,2.14216404557399e-40
"PTER",196.886981601725,-1.04461835827975,0.132784869077318,1.24030285547488e-15,3.54098728098252e-15
"EDIL3",180.57273599414,-1.16304545633083,0.137795176504506,8.26428548250806e-18,2.58757231677508e-17
"NUDT16L1",410.077144577878,1.0579218652428,0.105886637305469,5.64176699692159e-24,2.30188867408396e-23
"EMC9",446.157549000507,1.0773896761381,0.0979638830447483,1.27726944823395e-28,6.43448314201738e-28
"FLYWCH2",462.30752566609,1.20047554423359,0.100993896726334,3.42009123646164e-33,2.11325637452946e-32
"TAF4B",171.639980132161,-1.78057107254808,0.152936757556271,7.39401758534484e-33,4.49872156015055e-32
"PET100",436.744813180251,1.20240283834186,0.202376284584871,6.19321231876493e-10,1.35014628638213e-09
"FRMD3",198.45522502283,-1.1527187195686,0.123955837486843,3.82636777398449e-21,1.37320019448603e-20
"TLCD4",188.523885904228,-1.49721541908692,0.138582032521637,3.31055036587941e-28,1.63481128345786e-27
"IGFL4",184.765620910588,-1.03084670942445,0.127690480971,2.41837734746443e-16,7.11960588053145e-16
"R3HCC1",450.30596200791,1.05446085039428,0.0959829001795221,1.53082046950036e-28,7.68312533781576e-28
"TMEM178B",218.08645334145,-1.02845348267869,0.136695281624762,1.8742290097142e-14,5.08111764260069e-14
"SERINC2",442.061348845041,1.06257382169112,0.0909123741425874,4.96738952676083e-32,2.89696440608198e-31
"TET2",191.04409252086,-1.2087167683068,0.129390876792175,2.23715004920627e-21,8.13678955127529e-21
"MAGI3",179.203147650891,-1.39908679517819,0.140323759543939,2.82725594914273e-24,1.16980639195145e-23
"LONRF2",202.170887961655,-1.23089643973705,0.131365464964762,1.61406874386702e-21,5.89438520718113e-21
"ZNF551",179.632321943336,-1.36374522291594,0.138166119437192,8.59535409464324e-24,3.48276937670404e-23
"RAB27B",173.6042113975,-1.59613118108184,0.162287598761815,5.30556036642164e-24,2.16798942212647e-23
"SOGA3",165.663342206791,-1.52826841194402,0.146638546203198,1.74677168871034e-26,7.96997788755601e-26
"SPOCD1",398.203595441744,1.12027264936236,0.0986546420789998,2.06913977534978e-30,1.1259756592905e-29
"PMVK",502.247608907416,1.21758554069539,0.0984208433869793,8.8481315199005e-36,6.13867541881689e-35
"PSMB10",533.164518676925,1.18538518569824,0.110558792128127,2.03977740242698e-27,9.71394522404467e-27
"SAA1",561.348213985358,1.37998888674635,0.0936609914287688,5.98254489287283e-50,8.25872582808549e-49
"NDUFB1",455.167856738493,1.06633723657839,0.195344411290431,1.46960073634496e-08,2.97512063898535e-08
"BLVRB",467.592222752595,1.14261727249277,0.0943026185368345,2.4469399792709e-34,1.59440813996797e-33
"LONRF1",227.456603428163,-1.07783473267604,0.129855692423454,3.31397607722636e-17,1.00974928952004e-16
"CACNA2D1",186.660035950663,-1.48444135464181,0.148040247699788,1.19472204994276e-24,5.02333927009569e-24
"ZNF678",222.518637327405,-1.11340243370472,0.133746211098397,2.48521134152219e-17,7.6100790024702e-17
"SURF2",476.869780793219,1.33163026878652,0.106875927946536,2.1576524089816e-36,1.53722771364963e-35
"RELN",164.892044984098,-1.48977785171374,0.138825247858874,7.46035893080235e-28,3.6165998536719e-27
