"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ADO",769.861098399425,-0.506274470407673,0.070465165162246,-7.18474822619058,6.73311479145461e-13,2.93238009030415e-12
"C19orf53",1744.50019237298,0.949760489528866,0.0917562571281907,10.3509070580546,4.14539574070924e-25,5.32511778261803e-24
"HSF2",754.716149787977,-0.717864636998945,0.0837091653369948,-8.57569937663312,9.84864840974867e-18,6.54685387395454e-17
"ANKRD50",599.191777154592,-1.0364587794922,0.0891991437411051,-11.6196045838787,3.2764917890702e-31,7.32382709341669e-30
"LMTK2",698.130460955893,-0.655753972255866,0.079630276076783,-8.23498303112198,1.79583089290515e-16,1.06996967718943e-15
"SNAPC3",773.449196904795,-0.546298025982878,0.0770772981094511,-7.08766445350906,1.36394179144666e-12,5.80352288885009e-12
"RAPGEF6",621.601602995107,-1.00313265230277,0.0947206333279724,-10.5904343864488,3.30056645201972e-26,4.72043937168625e-25
"COG5",759.849138810688,-0.601056837972179,0.0822838180136029,-7.30467851981314,2.77930440934421e-13,1.24953009758762e-12
"MT-ATP8",721.862564435848,-0.665367677051031,0.256041183580261,-2.5986744309923,0.0093584484887369,0.014915407041251
"CEP120",744.319974748142,-0.54888220870129,0.0810472229347005,-6.77237527488786,1.26685008731171e-11,4.92194043994113e-11
"DSTYK",711.008226781436,-0.646122626342092,0.0726240478220503,-8.89681373758288,5.74728362213784e-19,4.18974493425934e-18
"MRPS34",1596.08957709551,0.778162549580828,0.0787979737891769,9.87541318845068,5.32131980716209e-23,5.55201999354678e-22
"ZBTB11",595.232063440113,-1.05413840863816,0.0854552782555123,-12.3355564472715,5.82848709329421e-35,1.82153713533716e-33
"UBXN1",1616.45558552165,0.694332851211946,0.0728722752716716,9.52807976179469,1.60219302803175e-21,1.45762857624371e-20
"DDIT4",1418.47836772757,0.677365313165699,0.0743851925841048,9.10618484182622,8.53298869153123e-20,6.64382239471529e-19
