"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"CELSR1",360.201736062244,-0.469898878124234,0.0947310312128584,5.67180516445515e-07,1.05460737536578e-06
"RPP38",556.527759349856,0.432594424426216,0.0804139246779867,6.22975256654697e-08,1.21771955119373e-07
"INPP5F",380.495554957037,-0.633322682922356,0.0934003723525722,8.12877885173641e-12,1.94448340321214e-11
"IFITM2",743.226277857739,1.16666908501097,0.087055367541508,1.59586376367371e-41,1.42971178987119e-40
"SRRD",530.944930507984,0.304197071703388,0.0870048035127543,0.000429832434872783,0.000661631251079402
"RBM4B",555.65977344209,0.361023468260445,0.0808845546960812,7.09904098973409e-06,1.23669874067613e-05
"FOXP1",422.482474355564,-0.310157602482626,0.0893802547541618,0.000472270658977549,0.000725136604896609
"LATS1",296.11767500294,-1.47704396169586,0.110299594577011,7.57423604454822e-42,6.89081946343972e-41
"CENPQ",373.050716866061,-0.722785971569324,0.1140772481946,1.41829609657984e-10,3.19087078818938e-10
"HGSNAT",477.966717417823,0.00524035255379866,0.0880765653900539,0.952212357127843,0.958960095000971
"DYNC2I1",364.327706758822,-0.525364010119229,0.0951563132835418,2.57754203003074e-08,5.14631691029947e-08
"CRIPT",519.302047562434,-0.0215008762794371,0.0845578724547147,0.79797343247156,0.820146110825102
"COQ7",475.31124114334,-0.121455821708061,0.0861887374434074,0.155911225055344,0.184564440988356
"RAB28",462.101664974101,-0.0677792455699835,0.0974286889978526,0.482764386358121,0.524191891605355
"ZNF100",318.532867399958,-1.50017946713037,0.11696524071778,1.19982794273722e-38,9.58513435200902e-38
"CNOT4",398.846902784116,-0.53681526753424,0.0940441773725919,8.64067395820753e-09,1.77156779209962e-08
"AUH",367.247297727347,-0.586325430566663,0.107227616049496,3.25286424087947e-08,6.45362529259569e-08
"ARID3A",399.901095170464,-0.0271457236247418,0.100369172220021,0.784844208331638,0.808868828754615
"GTF2H4",515.222611431654,0.431269479326483,0.0889932288380102,1.05014209273794e-06,1.92426281135382e-06
"METTL23",579.786713654935,0.640555454604725,0.0884852300885302,3.04771911837518e-13,7.80190667750915e-13
"CD163L1",466.989387113914,0.151322626302389,0.0940817487013736,0.104859952698636,0.127186615882156
"TSKU",545.654055223985,0.595496162906351,0.0881384822327175,1.00663825416713e-11,2.39609010393342e-11
"UQCC2",761.309552309825,1.15144716794722,0.0858434226578336,1.40931410945511e-41,1.26932286802892e-40
"HADH",512.388617706215,0.169469094979975,0.0864288690633815,0.0483282871995146,0.061381016508057
"MXI1",343.989107039229,-0.834777025744074,0.098777995612929,1.47771788665638e-17,4.56955318088588e-17
"DOK1",727.361119215278,1.02868336040632,0.100784746590373,6.66496540759927e-25,2.83502514076867e-24
"WRAP73",571.752510633053,0.590547457698066,0.0793108301086045,6.89876130717546e-14,1.81949944145684e-13
