"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"B3GNTL1",255.520780586282,1.08132418143075,0.12812977925951,3.38562834025082e-18,2.33687976593693e-17
"RAB39A",73.7572649167678,-1.49219816397667,0.192505794034653,9.1797408421144e-17,5.62321602129703e-16
"MFAP3L",96.5787288293432,-1.01053259101184,0.163601370673952,8.32155807577008e-11,2.99040073412222e-10
"MICU3",83.6709837844361,-1.20845505972803,0.177039119973134,4.83767222314589e-13,2.13721900146246e-12
"LCA5",95.6083215356941,-1.16891025253082,0.170689152756642,5.0198861971178e-13,2.21481972376756e-12
"MMAB",314.986569850203,1.35949518297668,0.111215874092017,8.05750086282688e-36,2.69936275804034e-34
"LOC124901232",87.7625775439896,-1.22327188171699,0.181883839204212,8.89505367488525e-13,3.83803514428334e-12
"TEX15",92.1713735305762,-1.23186650262079,0.169361530617728,1.80024810028311e-14,8.95877242975387e-14
"LOC124904439",97.6178978795966,-1.09657979462613,0.165687698676524,3.31653753860616e-12,1.35933738034978e-11
"DHRS4",344.034872952539,1.11380778217468,0.111060386799836,1.10579052165315e-24,1.36340436829582e-23
"ZNF484",103.425852952302,-1.03784378143609,0.171746221006672,1.70342852500867e-10,5.99530461838948e-10
"ZNF417",93.3407893806312,-1.46009634116623,0.173605999742032,6.02698337218053e-19,4.38890520538346e-18
"CPT1A",134.388981484469,-1.1259746947594,0.153655256714772,1.96709540742294e-14,9.75312342843084e-14
"SLC7A11",106.771273728873,-1.43802393950914,0.16619390983457,8.98449961064092e-20,6.97525757580581e-19
"SLC16A7",112.013697834928,-1.08990563843165,0.165291616218204,4.02134975379591e-12,1.63137749477159e-11
"H2AJ",365.958571007653,1.04800963886201,0.112868062594888,1.98621462400352e-21,1.78891818803679e-20
"HINT2",360.025744807302,1.08628375205408,0.108799308684622,1.92778491735897e-24,2.32591815632382e-23
"TMED7-TICAM2",117.829499723182,-1.18677758569302,0.195738499439513,7.54187699980141e-11,2.71817622462143e-10
"C19orf33",335.855416159815,1.15080264105968,0.145099317411603,1.695514744748e-16,1.01333087954151e-15
"FAT4",94.9307705320307,-1.40214225002716,0.186434251541544,1.07344222454272e-15,5.97138173611508e-15
"ANKRD36",134.13674352469,-1.13318757394034,0.181850042984931,3.46187747703389e-11,1.29184101209051e-10
"MSRB2",375.634498920405,1.12074305115635,0.117093878852156,9.87596463974179e-23,1.00403161597254e-21
"RORA",124.29928339689,-1.03508562469795,0.147341310934681,2.58246534996616e-13,1.16452453874059e-12
"ZNF471",122.423453034489,-1.11236628842103,0.152481681663145,2.65777875319952e-14,1.30117666494813e-13
"KLF12",135.810327851864,-1.00817204363703,0.143582364306118,2.94372716990042e-13,1.32169140408465e-12
"LOC122513141",545.53213557883,1.63172860187653,0.208873729717816,1.09229945224846e-17,7.22190739706488e-17
"SP4",115.289423791747,-1.14583114168016,0.154658554740304,9.88620540979124e-15,5.02915068717376e-14
"TMEM140",151.580043941464,-1.0287619191416,0.141526026336869,4.52793222012287e-14,2.18249242784287e-13
"EREG",128.641511453787,-1.18499769190941,0.145573286797487,2.68079390430346e-17,1.72349516676195e-16
"MATCAP2",149.158802519984,-1.04000010965085,0.158114836471489,5.53095685912551e-12,2.2138585400253e-11
"ZNF611",120.149448662094,-1.29720570064133,0.155894406498465,3.5028172927947e-18,2.41529807303479e-17
"LOC124903450",93.2482717537836,-2.52087512200683,0.223295309646479,1.68128645529082e-39,7.79983470207665e-38
"METTL26",451.894539384279,1.18048448467469,0.118663705550905,1.90328343820093e-24,2.29841052765213e-23
"ASPSCR1",422.963294005678,1.12558903398856,0.111878414660513,7.6385280929807e-25,9.60221301520786e-24
"TBC1D8B",139.282084977806,-1.00705783009908,0.146307805108832,7.84208331750611e-13,3.39999893608381e-12
"C4orf48",435.016030680049,1.00530881538511,0.134906737598647,1.26877856610632e-14,6.39409459537193e-14
"PLAG1",149.844448054246,-1.0374957113995,0.15558922025728,3.0407693090914e-12,1.25162885494033e-11
"THRB",136.078731901436,-1.13311565784561,0.145147096178627,4.91541741095125e-16,2.82035913579485e-15
"ENDOG",421.675082760189,1.03367367317988,0.10569614988881,1.80389156880885e-23,1.97521006248891e-22
"PPARA",144.133942453396,-1.00683822980046,0.14095329403917,1.23703119866454e-13,5.73725806017518e-13
"TTLL7",139.169347033189,-1.19667399672378,0.145594922989903,1.32650026463641e-17,8.7404002307741e-17
"PCDHGC4",762.978648684913,1.83197805009198,0.0948673110058916,9.0026828028382e-87,1.10495655019199e-83
"KIF27",148.273576385678,-1.0914157835336,0.144788709584112,4.69659694519467e-15,2.48564309514203e-14
"SLC16A6",173.272643954085,-1.16356786353683,0.136870601859757,1.42269649444602e-18,1.01307095841328e-17
"LMBRD2",151.456573299449,-1.09956330121883,0.139520461404204,3.13688183807126e-16,1.83258510150585e-15
"ABCC2",137.068810473552,-1.4181356364119,0.148604952894541,3.07056023459429e-23,3.29012966089346e-22
"RNF169",142.129436624259,-1.4476131550756,0.159261129062296,1.73979944277556e-21,1.57856399710435e-20
"ANAPC15",447.470987709141,1.05415099705715,0.117904986780506,4.61852382114485e-20,3.69181113731655e-19
"DENND1B",155.79191252116,-1.08377363725221,0.140563628330834,1.2850385695011e-15,7.1016396753313e-15
"ZNF66",172.981956107007,-1.02435925958053,0.136198262264695,6.97908831301077e-15,3.61984907083974e-14
"NBEA",154.136008680464,-1.11377414526503,0.141957676592157,3.91277340850229e-16,2.27112441049825e-15
"DCXR",468.117525532024,1.17568065350497,0.122907872473464,8.34626470571851e-23,8.52367018093083e-22
"TST",477.732326368807,1.11076532426565,0.0961842836075954,7.5850953239229e-32,1.78719671846916e-30
"FAM169A",138.761679757796,-1.57613103972201,0.154230625183847,1.09150182259031e-26,1.62294780911803e-25
